730
-9.499999999998805	17.320508075689464	-1
-19.5	2.4492935982947065e-15	-1
-9.500000000071665	-17.320508075647396	-1
10.500000000009017	17.320508075683566	-1
20.5	0.0	-1
10.499999999958174	-17.320508075712922	-1
0.04	-0.032116373848031475	1
1.0	-0.0	1
0.5000000000929757	20.0	-1
2.3692435746399547	10.040481089357314	-1
-3.849059365602692	6.2124403579647165	-1
0.0024999999999999467	0.008677165267229267	1
-4.730612519847591	1.3676474439152084	-1
-2.7973689194673517	-0.8106557476520484	-1
-1.6557501400011339	0.481741077852613	-1
-0.0053064637088986455	-5.347164107019906	-1
1.1281508404910887	5.106017260960716	-1
-0.9816082570465388	-0.28751235735655356	-1
1.3724169871576826	-2.8381017371712765	-1
-0.5835293069764309	0.17282082567238932	-1
0.21147712168185795	2.6655051080956764	-1
-0.05624824146430618	-1.8042543526325086	-1
-0.34848365587601887	-0.10510122950771356	-1
1.1879087732915987	1.5049730199544464	-1
1.1602478808800607	-1.305114546204155	-1
0.005472286976861751	1.2531114489467394	-1
-0.20973238198307337	0.06512524955923776	-1
0.040000000000000036	0.03211637384803148	1
0.30104650631038843	-0.9682908504008366	-1
0.24	-0.058672409119785184	1
0.7340152703463317	0.8405165794072454	-1
0.9391412872125496	-0.6780787658784413	-1
0.13609319441098647	0.6604648322005772	-1
-0.12787673883524442	-0.0415416134791006	-1
0.015457256609892889	-0.5473794734787163	-1
1.0456038020147087	0.47677573899418907	-1
0.4857126451048787	-0.5242181176527425	-1
0.32	-0.05937100854029884	1
0.5269381977308808	0.4728125684260594	-1
0.6399999999999999	0.04134025196611799	1
-0.07966895462962381	0.02765234701909465	-1
0.0	-0.0	1
5.133789485448479	-0.1548298396952424	-1
1.027257335140512	-0.3442168607904734	-1
0.84	-0.02063447109616423	1
-0.02751357094627252	0.3639631946520275	-1
0.7290831118959338	-0.33200430984853496	-1
0.2546099522834025	-0.34857714426133823	-1
0.7696309039393661	0.3175301699125417	-1
0.2547427870298462	0.3414417781304244	-1
-0.007174759694519816	-0.28808542367893825	-1
-0.051404838530863334	-0.019509101146648604	-1
3.0694453874851613	-0.009315459726962794	-1
1.0127435043177866	0.2393499594142202	-1
0.4724127520816388	-0.28126741308366976	-1
0.48	-0.05342735255833971	1
0.4	-0.05738266105317275	1
0.4716144741198233	0.2666851759990437	-1
0.56	0.04797552639870181	1
0.8831746016158006	-0.21145468338812534	-1
0.1204488814913528	0.22641035358817457	-1
2.053341905450197	0.21631550516546832	-1
0.63460760523205	0.2123875601919964	-1
-0.035016562971033366	0.014787433685236051	-1
0.6337325336845719	-0.20224429847491998	-1
0.64	-0.04134025196611798	1
0.56	-0.04797552639870181	1
0.16851314122783087	-0.21378288072990492	-1
0.2	-0.056968557150769476	1
0.12	-0.04958592031491935	1
0.8376131719628371	0.17685591209887258	-1
0.8799999999999999	0.015836888828394183	1
0.34263194191155444	-0.20711758509687167	-1
0.3001657701537584	0.2033663787402799	-1
-16.82050807566159	-10.000000000047084	-1
0.9986100681868382	-0.13723152693732055	-1
1.56414822439028	-0.07433670483805867	-1
0.7529870609288549	-0.15694712570532385	-1
0.76	-0.029572501801029275	1
0.0266265374375084	-0.16198331030412597	-1
0.08	-0.04283825510042919	1
0.9559670896542878	0.1293016819557643	-1
0.9199999999999999	0.010808842107040544	1
-0.024898676914359114	-0.011872343979936407	-1
0.0025	-0.008677165267229357	1
0.5074437281029575	-0.1683876104871233	-1
0.52	-0.05086587142881528	1
-0.01596334103876392	-0.09270374599685009	-1
-9.94108312683521	-5.203672296029171	-1
0.02980064150698125	0.15014171648396296	-1
0.42482409889179334	0.16579188418790908	-1
0.48	0.05342735255833971	1
0.5474697188807608	0.15279546978625264	-1
0.7101143048031042	0.13873426847234985	-1
0.2581989257893404	-0.15579144108794757	-1
0.21592270485983053	0.15353995206366974	-1
0.8714631519875798	-0.11381008680123063	-1
0.4237685298301164	-0.14187751776994337	-1
0.44	-0.05561707957260453	1
0.13056585185777198	0.13606931852121837	-1
0.13060521850116757	-0.13571778805481702	-1
0.16	-0.054065377677311136	1
0.5866559745832503	-0.1299899066688693	-1
0.6	-0.04479110070446829	1
-0.016623768345496545	0.009488239173233446	-1
-0.008656288414649552	0.07171135621695073	-1
0.6270348171380811	0.12460871309492902	-1
1.2775589920309693	-0.07143402277763254	-1
0.7888395418501154	0.10846648830709538	-1
0.76	0.029572501801029275	1
0.6672653922116187	-0.11812136252145251	-1
0.68	-0.0376442209529301	1
0.8693957337292586	0.09657291905355089	-1
0.8400000000000001	0.02063447109616418	1
5.592131718611469	-6.787926979466079	-1
0.3413623644911713	0.13567719594360814	-1
2.3513733528228955	-0.8423025703433146	-1
